city_name,country_code,latitude,longitude
migliarina,it,44.81042,10.83600
miglianico,it,42.35773,14.29179
micigliano,it,42.45203,13.05318
miazzina,it,45.97566,8.52308
miane,it,45.94341,12.09246
mezzomerico,it,45.61991,8.60616
mezzolombardo,it,46.20774,11.09636
mezzoldo,it,46.01259,9.66555
mezzolara,it,44.58917,11.56492
mezzogoro,it,44.90256,12.09925
mezzocorona,it,46.21159,11.12253
mezzano_inferiore,it,44.91291,10.45838
mezzano,it,46.15393,11.80876
mezzano,it,44.46625,12.08632
mezzanino,it,45.12489,9.20497
mezzanego,it,44.38275,9.37667
mezzana_rabattone,it,45.09488,9.03247
mezzana_bigli,it,45.05988,8.84728
mezzana,it,46.31671,10.80007
meta,it,40.64081,14.41582
mestrino,it,45.44139,11.75931
mestre,it,45.49167,12.24538
mesola,it,44.91831,12.23121
mese,it,46.30360,9.37769
mesagne,it,40.55851,17.80774
merlara,it,45.16700,11.44504
merine,it,40.33418,18.22383
mergozzo,it,45.96229,8.45403
mergo,it,43.47350,13.03509
mereto_di_tomba,it,46.05128,13.04432
mercogliano,it,40.92157,14.74491
mercenasco,it,45.36002,7.88013
mercato_vecchio,it,43.80421,12.37653
mercato_saraceno,it,43.96274,12.19638
mercato_san_severino,it,40.78468,14.75369
mercato,it,40.71612,14.94010
mercatello_sul_metauro,it,43.64677,12.33619
mercatale,it,43.78276,12.48478
mercallo,it,45.74791,8.66998
merate,it,45.68858,9.42080
merano,it,46.66817,11.15953
meolo,it,45.61970,12.45236
mentana,it,42.03539,12.64413
ruffre,it,46.41481,11.17777
menconico,it,44.79656,9.27946
menaggio,it,46.02075,9.23907
melzo,it,45.49810,9.42043
meltina,it,46.58744,11.25487
melpignano,it,40.15624,18.29194
mello,it,46.15490,9.54734
melle,it,44.56197,7.31948
melizzano,it,41.16181,14.50554
melito_irpino,it,41.10312,15.05235
melito_di_napoli,it,40.91948,14.23104
melfi,it,40.99571,15.65578
roccasecca_stazione,it,41.53333,13.65000
meleti,it,45.11967,9.83568
melendugno,it,40.27252,18.33798
melegnano,it,45.35781,9.32360
meldola,it,44.12775,12.06260
melara,it,45.06421,11.20117
mel,it,46.06379,12.09000
meina,it,45.79123,8.53761
megliadino_san_vitale,it,45.19577,11.52402
meggiano,it,42.75474,12.86379
meduno,it,46.21518,12.79932
medolla,it,44.84667,11.06760
medole,it,45.32588,10.51357
medolago,it,45.67129,9.49807
mediis,it,46.40336,12.82341
medicina_buda,it,44.47867,11.63812
medesano,it,44.75824,10.13794
mede,it,45.09678,8.73679
meda,it,45.66121,9.15337
mazzo_di_valtellina,it,46.25736,10.25534
mazzin,it,46.45742,11.70018
mazze,it,45.30025,7.93272
mazzano_romano,it,42.20597,12.39554
mattinata,it,41.71112,16.05087
mattarello,it,46.00865,11.12984
matrice,it,41.61878,14.70977
matino,it,40.03083,18.13630
mathi,it,45.25515,7.54202
matera,it,40.66599,16.60463
matelica,it,43.25788,13.00750
massimeno,it,46.14070,10.77317
massignano,it,43.05062,13.79798
masserano,it,45.59536,8.22197
massenzatico,it,44.73477,10.69736
massello,it,44.95874,7.05671
massazza,it,45.49183,8.16495
massarosa,it,43.86638,10.34458
massa_martana,it,42.77312,12.52579
massa_marittima,it,43.04779,10.89293
massa_lubrense,it,40.60937,14.37202
massa_lombarda,it,44.44703,11.82095
massafra,it,40.58618,17.11635
massa_fiscaglia,it,44.80983,12.00746
massa_fermana,it,43.14691,13.47597
massa_d_albe_corona,it,42.10723,13.39429
massa,it,44.03541,10.13927
massa,it,43.90925,10.74441
massa,it,43.18803,12.93142
masone,it,44.50162,8.71891
maslianico,it,45.84301,9.04836
masi_torello,it,44.79458,11.80182
masera_di_padova,it,45.31827,11.86543
masera,it,46.13888,8.32526
maser,it,45.80740,11.97500
maschito,it,40.90892,15.82946
marzio,it,45.93818,8.85813
marzano_di_nola,it,40.90141,14.58359
marzano,it,41.31772,14.04502
marzabotto,it,44.34297,11.20593
maruggio,it,40.32054,17.57052
martis,it,40.77804,8.80897
martinsicuro,it,42.88031,13.91326
martiniana_po,it,44.62723,7.36282
martinengo,it,45.57216,9.76750
urbe,it,44.48714,8.58615
martina_franca,it,40.70355,17.33814
martignano,it,40.23821,18.25602
martignacco,it,46.09313,13.13973
marti,it,43.65453,10.74058
martellago,it,45.54383,12.16363
la_martella,it,40.66251,16.53551
martano,it,40.20205,18.30193
marta,it,42.53318,11.92423
marsicovetere,it,40.37591,15.82569
marsico_nuovo,it,40.42359,15.73462
marsia,it,42.86030,13.47619
marsciano,it,42.92093,12.35066
marsaglia,it,44.71228,9.38353
marradi,it,44.07353,11.61092
marotta,it,43.76397,13.14772
marostica,it,45.74541,11.66237
marone,it,45.73719,10.09579
marola,it,45.53994,11.62593
marnate,it,45.62855,8.90916
marmirolo,it,45.21928,10.75609
marliana,it,43.93385,10.77021
marlengo,it,46.65262,11.14546
mariotto,it,41.05028,16.56142
moriondo_torinese,it,45.03853,7.94086
marino,it,41.76984,12.65917
marina_di_san_vito,it,42.30514,14.44844
marina_di_ravenna,it,44.48625,12.28087
marina_di_pisa,it,43.66667,10.26667
marina_di_montemarciano,it,43.65063,13.33640
marina_di_grosseto,it,42.71908,10.98138
marina_di_carrara,it,44.03837,10.04142
marina_di_campo,it,42.74260,10.23428
marina_di_andora,it,43.95353,8.15460
marigliano,it,40.92480,14.45612
mariglianella,it,40.92962,14.43703
mariano_del_friuli,it,45.91509,13.45947
mariano_comense,it,45.69651,9.18180
margherita_di_savoia,it,41.37174,16.15275
margarita,it,44.40343,7.68493
marene,it,44.66113,7.73436
mardimago,it,45.10703,11.83744
marcon_gaggio_colmello,it,45.56444,12.29889
marco,it,45.84258,11.00925
marcignana,it,43.71830,10.88436
marciano_della_chiana,it,43.30494,11.78644
marcianise,it,41.03064,14.29868
marciana_marina,it,42.80256,10.19488
marciana,it,42.79301,10.16870
marcheno,it,45.70649,10.21449
marcetelli,it,42.22663,13.04589
marcellina,it,42.02436,12.80445
marcaria,it,45.12225,10.53278
marcallo,it,45.48327,8.87194
marano_vicentino,it,45.69600,11.43237
marano_ticino,it,45.62783,8.63155
marano_sul_panaro,it,44.45924,10.96879
marano_lagunare,it,45.76353,13.16733
maranola_trivio,it,41.28522,13.62777
marano_equo,it,41.99535,13.01501
marano_di_valpolicella,it,45.55637,10.91622
marano_di_napoli,it,40.89710,14.18824
maranello,it,44.53101,10.86888
mara,it,40.41019,8.63664
mapello,it,45.71259,9.55443
manziana,it,42.12998,12.12537
manzano,it,45.98843,13.37674
mantova,it,45.16031,10.79784
mantignana,it,43.15992,12.28855
manta,it,44.61583,7.48703
mansue,it,45.82118,12.53510
manoppello,it,42.25918,14.06024
manocalzati,it,40.94151,14.84767
maniago,it,46.16644,12.70602
mango,it,44.68812,8.14922
manfredonia,it,41.63065,15.91876
manerbio,it,45.35390,10.13803
manduria,it,40.39899,17.63726
mandello_del_lario,it,45.92199,9.31974
mandela,it,42.02795,12.92089
manciano,it,42.58875,11.51806
mamoiada,it,40.21487,9.28189
malvicino,it,44.55934,8.41315
malonno,it,46.12168,10.31841
malo,it,45.65910,11.41601
malnate,it,45.79377,8.88104
malmantile,it,43.74717,11.07285
malles_venosta,it,46.68791,10.54655
malgrate,it,45.84891,9.37630
malesco,it,46.12800,8.49801
maleo,it,45.16633,9.76241
male,it,46.35356,10.91246
malcesine,it,45.76140,10.80863
malborghetto,it,46.50679,13.43946
malalbergo,it,44.71867,11.53221
maissana,it,44.33675,9.53588
mairano,it,45.44802,10.07977
mairano,it,45.35794,9.06939
maiori,it,40.64848,14.64070
serra_di_maiolo,it,43.87304,12.31129
maiolati_spontini,it,43.47640,13.11991
magugnano,it,45.70084,10.76229
magreta,it,44.60000,10.80000
magomadas,it,40.26321,8.52327
magno,it,45.70665,10.19937
magnano_in_riviera,it,46.22369,13.19483
magnago,it,45.57920,8.80245
magnacavallo,it,45.00646,11.18326
maglie,it,40.12069,18.29797
magliano_vetere,it,40.34701,15.23666
magliano_sabina,it,42.36568,12.48520
magliano_romano,it,42.15750,12.43662
magliano_in_toscana,it,42.59802,11.29234
magliano_di_tenna,it,43.13795,13.58718
magliano_de_marsi,it,42.09153,13.36379
magliano_alpi,it,44.45808,7.81926
magliano,it,40.33740,18.06287
magione,it,43.14179,12.21169
magenta,it,45.46456,8.88453
magasa,it,45.78139,10.61597
mafalda,it,41.94308,14.71610
maerne,it,45.52313,12.15477
maenza,it,41.52402,13.18344
madonna_dell_acqua,it,43.74264,10.37513
madignano,it,45.34515,9.72271
maddaloni,it,41.03578,14.38230
macugnaga,it,45.96929,7.96783
macomer,it,40.26233,8.76733
macere,it,41.74873,12.85835
macerata_feltria,it,43.80285,12.44204
macerata_campania,it,41.06327,14.27750
macerata,it,43.29789,13.45293
macchia_valfortore,it,41.59487,14.91238
macchiagodena,it,41.55899,14.41049
macchia_d_isernia,it,41.56057,14.17015
maccarese,it,41.87696,12.21975
maccagno,it,46.04357,8.73413
maccacari,it,45.14276,11.13499
luzzara,it,44.95925,10.68953
luzzano,it,41.06818,14.53611
luzzana,it,45.71530,9.88105
lustra,it,40.28830,15.06826
luson,it,46.74623,11.76098
lusiana,it,45.78428,11.57478
lusia,it,45.09848,11.66511
lusevera,it,46.27529,13.26922
luserna,it,44.80745,7.24579
luserna,it,45.92260,11.32289
lurate_caccivio,it,45.76701,8.99897
luras,it,40.93643,9.17480
lurago_marinone,it,45.70482,8.98330
lurago_d_erba,it,45.75097,9.21817
lupara,it,41.76141,14.73390
luogosanto,it,41.04681,9.20553
luogosano,it,40.98643,14.99206
lungavilla,it,45.04151,9.07842
lunano,it,43.73214,12.44326
lumignano,it,45.45968,11.58786
lumellogno,it,45.40801,8.58787
lula,it,40.47048,9.48684
luino,it,46.00185,8.74512
lugugnana,it,45.73277,12.95958
stallavena_lugo,it,45.56289,10.99669
lugo,it,44.42137,11.91094
lugnano_in_teverina,it,42.57592,12.33336
lugagnano_val_d_arda,it,44.82304,9.82828
lugagnano,it,45.43327,10.88402
lucrezia,it,43.77310,12.93995
luco_dei_marsi,it,41.95925,13.47349
lucito,it,41.73193,14.68723
montano_lucino,it,45.78378,9.04244
lucinasco,it,43.96602,7.96005
lucignano,it,43.27259,11.74599
lucera,it,41.50550,15.33910
lucca,it,43.84369,10.50447
lubriano,it,42.63623,12.10876
lu,it,45.00184,8.48561
lozzolo,it,45.61894,8.32284
lozzo_di_cadore,it,46.48644,12.44493
lozzo_atestino,it,45.29384,11.60495
lovere,it,45.81379,10.06995
loseto,it,41.04214,16.84917
lorsica,it,44.43415,9.27677
loro_piceno,it,43.16442,13.41162
loro_ciuffenna,it,43.58827,11.62885
loria_bessica,it,45.73000,11.86540
loreto_aprutino,it,42.43104,13.98057
loreto,it,43.43617,13.61232
loreo,it,45.06213,12.18812
lorenzana,it,43.53533,10.53477
lorenzago_di_cadore,it,46.47954,12.45984
loreggiola,it,45.60892,11.91899
loreggia,it,45.59733,11.94769
loranze,it,45.44269,7.81328
lonigo,it,45.38576,11.38402
longone_sabino,it,42.27260,12.96653
longiano,it,44.07446,12.32970
longastrino,it,44.58848,12.00982
longarone,it,46.26579,12.29992
longare,it,45.47726,11.60696
longano,it,41.52199,14.24665
londa,it,43.86344,11.56425
lonato,it,45.46079,10.47732
lonate_pozzolo,it,45.59213,8.75194
lonate_ceppino,it,45.70863,8.87936
lomello,it,45.12001,8.79612
lombardore,it,45.23580,7.73703
lomazzo,it,45.69670,9.03427
lomagna,it,45.66640,9.37654
loiri_porto_san_paolo,it,40.84262,9.49820
loiano,it,44.26806,11.32841
lograto,it,45.48458,10.05664
lodi_vecchio,it,45.30422,9.41760
lodine,it,40.14926,9.21873
lodi,it,45.30989,9.50085
lode,it,40.59137,9.53873
loculi,it,40.40696,9.61056
locorotondo,it,40.75661,17.32392
locate_varesino,it,45.68969,8.92992
locate_di_triulzi,it,45.35691,9.22516
locana,it,45.41419,7.45712
loano,it,44.12777,8.25743
lizzano_in_belvedere,it,44.16135,10.89408
lizzano,it,40.39301,17.44571
lizzanello,it,40.30475,18.22283
livorno_ferraris,it,45.28271,8.07780
livorno,it,43.54427,10.32615
livo,it,46.40471,11.01927
livo,it,46.16849,9.30414
livinallongo_del_col_di_lana,it,46.48162,11.95399
livigno,it,46.53630,10.13348
liveri,it,40.90406,14.56536
lissone,it,45.61236,9.23985
liscate,it,45.48316,9.41030
lioni,it,40.88083,15.18335
linate,it,45.44701,9.27229
limosano,it,41.67554,14.62230
limone_sul_garda,it,45.81450,10.79278
limone_piemonte,it,44.20091,7.57861
limiti_di_greccio,it,42.45329,12.76955
limite,it,43.74450,10.97996
limena,it,45.46948,11.84574
limbiate,it,45.59951,9.12509
limatola,it,41.14012,14.39437
lillianes,it,45.62948,7.84126
ligosullo,it,46.54008,13.07547
ligonchio,it,44.31635,10.34224
lignano_sabbiadoro,it,45.67590,13.11727
lignana,it,45.28606,8.34393
lierna,it,45.95818,9.30513
lido_di_ostia,it,41.73212,12.27654
lido_di_jesolo,it,45.50694,12.64694
lido,it,45.41050,12.36649
licusati,it,40.05410,15.36437
licenza,it,42.07413,12.90008
licciana_nardi,it,44.26472,10.03725
liberi,it,41.22648,14.28985
lezzeno,it,45.94411,9.18488
levico_terme,it,46.01217,11.30427
levice,it,44.53824,8.15504
leverano,it,40.28852,17.99650
levanto,it,44.17424,9.61670
levada,it,45.73442,12.47128
lettopalena,it,42.00251,14.15652
lettomanoppello,it,42.24336,14.03843
lestizza,it,45.95656,13.14221
lestans,it,46.15793,12.88872
lessona,it,45.58693,8.19433
lessolo,it,45.47794,7.81576
lesina,it,41.86125,15.35322
lesignano_de_bagni,it,44.64346,10.30039
lesegno,it,44.40110,7.96943
lesa,it,45.82066,8.55964
lerma,it,44.63577,8.71323
lerici,it,44.07587,9.91121
lequile,it,40.30583,18.14022
leporano,it,40.38218,17.33426
leonessa,it,42.56855,12.95996
lentigione_sorbolo_a_mane,it,44.86667,10.48333
lentiai,it,46.04504,12.02053
lentella,it,41.99576,14.67692
lentate_sul_seveso,it,45.67637,9.11774
lenta,it,45.55691,8.38402
lenola,it,41.40485,13.45934
leno,it,45.36930,10.21675
lenno,it,45.97298,9.19084
lenna,it,45.94273,9.67876
lendinara,it,45.08301,11.60318
villa_lempa,it,42.79345,13.64433
lemie,it,45.22866,7.29248
leini,it,45.18275,7.71422
lei,it,40.30641,8.91858
le_grazie_di_ancona,it,43.60081,13.51529
le_grazie,it,44.06699,9.83392
legnaro,it,45.34238,11.96482
legnano,it,45.59788,8.91506
legnago,it,45.19365,11.30227
leffe,it,45.79793,9.88426
lecco,it,45.85589,9.39704
lecce_nei_marsi,it,41.93436,13.68430
lecce,it,40.35481,18.17244
lazzeretto,it,43.78305,10.86054
lazise,it,45.50499,10.73923
lavis,it,46.14131,11.10931
laviano,it,40.78619,15.30791
lavezzola,it,44.56099,11.87557
lavenone,it,45.73853,10.43930
laveno,it,45.90888,8.62036
lavello,it,41.04769,15.78915
la_valle_agordina,it,46.28198,12.06844
lavagna,it,44.30620,9.35383
lauzacco,it,45.98134,13.28024
lauro,it,41.26365,13.89059
lauro,it,40.87972,14.63013
laurito,it,40.16915,15.40741
laurino,it,40.33915,15.33810
lauriano,it,45.15989,7.99474
lauria,it,40.04702,15.83812
laurenzana,it,40.45908,15.97075
lauregno,it,46.45431,11.06177
laureana_cilento,it,40.30110,15.03876
lauco,it,46.42397,12.93222
latronico,it,40.08909,16.00947
latisana,it,45.76859,13.00618
latina,it,41.46614,12.90430
latiano,it,40.55052,17.71856
la_thuile,it,45.71366,6.95099
laterza,it,40.62881,16.79947
laterina,it,43.50193,11.71737
latera,it,42.62922,11.82922
lastra_a_signa,it,43.76998,11.11271
lastebasse,it,45.91510,11.27389
la_spezia,it,44.10300,9.82375
lasino,it,46.02420,10.98357
la_salle,it,45.74497,7.07295
lasa,it,46.61783,10.69777
larino,it,41.80449,14.91843
lariano,it,41.71847,12.82868
lari,it,43.56606,10.59211
lardirago,it,45.23572,9.23272
lardaro,it,45.96946,10.66126
l_aquila,it,42.35055,13.39954
lapio,it,40.98293,14.94650
lapedona,it,43.10920,13.77063
panighina,it,44.17162,12.16324
lanzo_torinese,it,45.27657,7.48235
lanzo_d_intelvi,it,45.97943,9.02166
lanuvio,it,41.67297,12.69403
langosco,it,45.21453,8.56372
langhirano,it,44.61913,10.26652
landriano,it,45.31155,9.26046
landiona,it,45.49703,8.42224
lanciano,it,42.22718,14.39024
lana,it,46.61209,11.15653
lamporo,it,45.23092,8.09846
lamporecchio,it,43.80742,10.87733
la_morra,it,44.63790,7.93078
lamon,it,46.04717,11.74991
lama,it,44.30726,10.73060
la_magdeleine,it,45.80996,7.61871
lama_dei_peligni,it,42.04214,14.18678
la_maddalena,it,41.21424,9.40833
selci_lama,it,43.51719,12.21293
la_loggia,it,44.95495,7.66864
lallio,it,45.66283,9.62887
laives,it,46.42679,11.33841
laion,it,46.60809,11.56559
lainate,it,45.57176,9.02681
laigueglia,it,43.97590,8.15823
lajatico,it,43.47457,10.72844
lagundo,it,46.68113,11.12572
lagosanto,it,44.76282,12.14005
lagonegro,it,40.12785,15.76212
laglio,it,45.88056,9.13697
giudecca,it,45.42477,12.32906
laghetti,it,46.27473,11.24011
laerru,it,40.81705,8.83650
ladispoli,it,41.95068,12.07500
laces,it,46.61641,10.85726
lacedonia,it,41.05022,15.42169
lacco_ameno,it,40.74901,13.88718
lacchiarella,it,45.32290,9.13777
casinina,it,43.81667,12.58333
cappelletta,it,45.10514,10.77847
labro,it,42.52603,12.80068
labico,it,41.79260,12.87127
izano,it,45.35552,9.75138
ivrea,it,45.46723,7.87617
ittiri,it,40.59151,8.56976
ittireddu,it,40.54398,8.90118
itri,it,41.29034,13.53000
istrana,it,45.67691,12.10119
istia_d_ombrone_le_stiacciole,it,42.78243,11.18820
issogne,it,45.65496,7.68571
issime,it,45.68546,7.85411
ispra,it,45.81480,8.61294
isorella,it,45.30912,10.32281
isola_vicentina,it,45.62930,11.44608
isola_sant_antonio,it,45.03019,8.84928
isola_dovarese,it,45.17292,10.30879
isola_del_piano,it,43.73776,12.78406
isola_del_liri,it,41.68678,13.59679
isola_della_scala,it,45.26943,11.00824
isola_del_gran_sasso_d_italia,it,42.50324,13.65721
isola_del_cantone,it,44.64783,8.95746
isolabona,it,43.88076,7.63993
isola_d_arbia,it,43.25864,11.37866
isernia,it,41.59603,14.23399
iseo,it,45.65883,10.05024
ischitella,it,41.90434,15.89945
ischia_porto,it,40.73913,13.95100
ischia_di_castro,it,42.54420,11.75759
ischia,it,40.73793,13.94862
irsina,it,40.75015,16.23816
irgoli,it,40.40999,9.63135
jolanda_di_savoia,it,44.88319,11.97910
inzago,it,45.53991,9.48343
invorio,it,45.75679,8.48741
inveruno,it,45.51399,8.84954
inverno,it,45.19859,9.38429
inverigo,it,45.73795,9.21836
introdacqua,it,42.00968,13.89779
introbio,it,45.97387,9.44998
pallanza_intra_suna,it,45.93778,8.57088
ingria,it,45.46650,7.57119
induno_olona,it,45.84571,8.84056
incisa_in_val_d_arno,it,43.65480,11.44901
impruneta,it,43.68453,11.25434
imperia,it,43.88917,8.03933
imola,it,44.35916,11.71320
illorai,it,40.35271,9.00170
illasi,it,45.46663,11.18165
capitello,it,45.20792,11.14014
barba,it,43.88291,10.97608
iesolo,it,45.53311,12.64475
jesi,it,43.52142,13.24368
jelsi,it,41.51704,14.79790
ialmicco,it,45.91333,13.34611
borgo_hermada,it,41.30559,13.17235
gussola,it,45.01165,10.34894
gussago,it,45.58358,10.15717
guilmi,it,41.99653,14.47882
guiglia,it,44.42432,10.96125
guidonia,it,41.99232,12.71876
guidizzolo,it,45.32056,10.57801
guglionesi,it,41.92093,14.91600
gubbio,it,43.34996,12.57309
guazzora,it,45.01392,8.84822
guazzino,it,43.21276,11.78209
guasticce,it,43.59805,10.40865
guastalla,it,44.91172,10.66186
guardistallo,it,43.31408,10.62944
guardia_sanframondi,it,41.25640,14.59851
guardiaregia,it,41.43436,14.54344
guardia_perticara,it,40.36167,16.09845
guardia_lombardi,it,40.95177,15.20878
guardialfiera,it,41.80423,14.79293
guardiagrele,it,42.19406,14.21939
guardea,it,42.62370,12.29928
guarda_veneta,it,44.98188,11.80178
guardamiglio,it,45.10742,9.68481
guarcino,it,41.79917,13.31439
gualtieri,it,44.89736,10.62860
gualdo_tadino,it,43.22941,12.77862
gualdo_cattaneo,it,42.91228,12.55666
guagnano,it,40.40123,17.94902
grumo_nevano,it,40.93591,14.25983
grumolo_pedemonte,it,45.72430,11.49236
grumolo_delle_abbadesse,it,45.51692,11.67198
grumo_appula,it,41.01089,16.70844
grumes,it,46.22117,11.29346
grumento_nova,it,40.28281,15.88877
grumello_del_monte,it,45.63535,9.87526
grumello_cremonese,it,45.19415,9.86443
grugliasco,it,45.06516,7.57954
gruaro,it,45.83472,12.84111
grottolella,it,40.97144,14.78894
grottole,it,40.60333,16.37831
grotte_santo_stefano,it,42.51691,12.17226
grotte_di_castro,it,42.67567,11.86908
grottazzolina,it,43.11880,13.60691
grottammare,it,42.98182,13.86765
grottaminarda,it,41.06972,15.05894
grottaglie,it,40.53694,17.43723
grottaferrata,it,41.78664,12.67144
grosseto,it,42.76296,11.10941
grosotto,it,46.28196,10.25908
grosio,it,46.29970,10.27572
groscavallo,it,45.36805,7.25801
gropparello,it,44.83354,9.72801
gropello_cairoli,it,45.17707,8.99353
grontardo,it,45.20136,10.15150
gromo,it,45.96190,9.92637
gromlongo,it,45.72895,9.54097
grizzana_morandi,it,44.25820,11.15288
grisignano_di_zocco,it,45.48681,11.70794
grigno,it,46.01569,11.63563
grignasco,it,45.67982,8.34442
gricignano_di_aversa,it,40.97973,14.23087
griante,it,45.99528,9.23554
grezzana,it,45.52272,11.01743
greve_in_chianti,it,43.58514,11.31712
gressoney_saint_jean,it,45.77272,7.82802
gressoney_la_trinite,it,45.82967,7.82321
gressan,it,45.72050,7.29311
fontane_zurane_gresine,it,45.63336,10.04720
greggio,it,45.45148,8.38494
greci,it,41.25182,15.16915
grazzano_badoglio,it,45.03996,8.31105
grazzanise,it,41.08970,14.09878
gravina_in_puglia,it,40.81748,16.41915
gravellona_toce,it,45.92859,8.43209
gravellona,it,45.32766,8.76414
gravedona_san_gregorio,it,46.14639,9.30094
cravagliana,it,45.84827,8.20182
grauno,it,46.23032,11.29847
gratacasolo,it,45.82897,10.12918
grassano,it,40.63457,16.27792
granze,it,45.15649,11.71471
grantorto,it,45.60268,11.73175
granozzo_con_monticello,it,45.36016,8.57334
grandate,it,45.76715,9.05349
gragnano_trebbiense,it,45.01225,9.57139
gragnano,it,40.68907,14.52036
graglia,it,45.55800,7.97899
graffignano,it,42.57539,12.20121
gradoli,it,42.64502,11.85580
grado,it,45.67774,13.40323
gradisca_d_isonzo,it,45.89250,13.50167
gradara,it,43.93858,12.76965
gozzano,it,45.74273,8.43659
gottolengo,it,45.29278,10.26855
gossolengo,it,45.00248,9.61799
gosaldo,it,46.22142,11.95570
gorzegno,it,44.51236,8.13480
gorreto,it,44.60485,9.29126
goro,it,44.85150,12.29651
gorno,it,45.86249,9.84155
gorle,it,45.70127,9.71382
gorla_maggiore,it,45.66388,8.89537
gorizia,it,45.94088,13.62167
goriano_sicoli,it,42.08011,13.77459
gorgonzola,it,45.53069,9.40531
gorgoglione,it,40.39532,16.14456
gorga,it,41.65468,13.10663
gordona,it,46.29176,9.36700
gonzaga,it,44.95193,10.81913
gonars,it,45.89740,13.24402
golfo_aranci,it,40.98333,9.63333
golasecca,it,45.69821,8.66112
goito,it,45.25076,10.66121
godo,it,44.39173,12.07495
godiasco,it,44.89645,9.05667
godega,it,45.92859,12.39687
glorenza,it,46.67105,10.55684
giussano,it,45.70004,9.20890
giussago,it,45.28417,9.13996
giurdignano,it,40.12367,18.43155
giungano,it,40.39450,15.10792
giulianova,it,42.75381,13.96650
giuliano_teatino,it,42.31220,14.28082
giuliano_di_roma,it,41.53933,13.28028
giulianello,it,41.68610,12.87917
giugliano_in_campania,it,40.92849,14.20197
giuggianello,it,40.09383,18.36894
gissi,it,42.01803,14.54484
giovinazzo,it,41.18500,16.67054
giove,it,42.50988,12.33015
gioia_sannitica,it,41.29965,14.44381
gioia_del_colle,it,40.79968,16.92298
gioia_dei_marsi,it,41.95697,13.69057
gioi,it,40.28970,15.21806
marina_di_ginosa,it,40.42833,16.88003
ginosa,it,40.57690,16.75655
ginestra_degli_schiavoni,it,41.27992,15.04374
ginestra_fiorentina,it,43.70939,11.07384
ginestra,it,40.93092,15.73497
gildone,it,41.50901,14.74020
gignese,it,45.86396,8.50943
giglio_castello,it,42.36486,10.90140
giffoni_valle_piana,it,40.71811,14.94235
giavera_del_montello,it,45.79374,12.16667
giaveno,it,45.04435,7.34722
giave,it,40.45224,8.75175
giarole,it,45.06148,8.56730
giano_vetusto,it,41.20272,14.19342
giano_dell_umbria,it,42.83384,12.57777
piano_di_coreglia_ghivizzano,it,44.03333,10.51667
ghislarengo,it,45.52856,8.38514
ghisalba,it,45.59354,9.75765
ghilarza,it,40.12119,8.83612
ghiffa,it,45.95298,8.60430
ghemme,it,45.59863,8.42013
ghedi,it,45.40204,10.27681
gesualdo,it,41.00554,15.07262
gessopalena,it,42.05521,14.27367
quartiano,it,45.35800,9.41760
gerosa,it,45.84980,9.57161
gerola_alta,it,46.06003,9.55025
germagnano,it,45.26317,7.46886
gerenzago,it,45.20633,9.36137
gerano,it,41.93474,12.99034
gera_lario,it,46.17003,9.36736
genzone,it,45.17962,9.34829
genzano_di_roma,it,41.70706,12.68904
genzano_di_lucania,it,40.84589,16.03124
genoa,it,44.40478,8.94439
genola,it,44.59053,7.66114
genivolta,it,45.33257,9.87726
genga,it,43.43032,12.93549
genazzano,it,41.82807,12.97196
gemonio,it,45.87878,8.67478
gemona,it,46.27405,13.12237
gemmano,it,43.90393,12.58091
gazzuolo,it,45.06238,10.57161
gazzo,it,45.58241,11.70724
gazzo,it,45.17968,10.89706
gazzaniga,it,45.79339,9.82976
gazoldo_degli_ippoliti,it,45.19999,10.57839
gavorrano,it,42.92526,10.90681
gavoi,it,40.16130,9.19462
gavirate,it,45.83707,8.72619
gavignano,it,41.69891,13.05032
gavi,it,44.68627,8.80717
gavello,it,45.02469,11.91368
gavardo_sopraponte,it,45.58939,10.44257
gattinara,it,45.61309,8.36463
gassino_torinese,it,45.12907,7.82934
garzeno,it,46.13409,9.24964
garlenda,it,44.03325,8.09546
garlasco,it,45.19540,8.92314
gargnano,it,45.68586,10.65869
gargazzone,it,46.58456,11.20156
garessio,it,44.20705,8.01778
gardone_val_trompia,it,45.69137,10.18635
gardone_riviera,it,45.62396,10.56682
garda,it,45.57889,10.71763
garbagnate_milanese,it,45.57438,9.07537
garaguso,it,40.54866,16.22827
garadassi,it,44.75429,9.15393
ganna,it,45.90212,8.82606
gandino,it,45.81088,9.89767
ganda,it,46.55459,10.78042
gambolo,it,45.26209,8.85820
gambettola,it,44.11748,12.33705
gamberale,it,41.90529,14.20845
gambatesa,it,41.50861,14.91240
gambassi_terme,it,43.53576,10.95161
gambasca,it,44.62950,7.34686
gambarana,it,45.02874,8.76282
gambara,it,45.25366,10.29434
gamalero,it,44.80850,8.54116
galzignano,it,45.30798,11.73134
galugnano,it,40.25601,18.21473
galtelli,it,40.38451,9.61241
galluccio,it,41.35232,13.95372
gallo,it,44.73144,11.55284
gallo_matese,it,41.46452,14.22502
gallipoli,it,40.05594,17.99088
gallio,it,45.88506,11.53417
gallinaro,it,41.65502,13.79799
galliera_veneta,it,45.66750,11.82217
gallicchio,it,40.29232,16.13561
gallicano_nel_lazio,it,41.86433,12.83543
gallicano,it,44.05833,10.44209
galliate,it,45.47942,8.69815
gallese,it,42.37376,12.39646
